ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,IWW,IWL,SBW,SBL,B&WW,B&WL
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Ferrero J.C.,Vacek J.,3,154,6,2,4,6,6,3,6,2,,,3,1,Completed,1.083,7,1.08,7.25,1.1,4.5,1.063,7,,
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Kucera K.,Popp A.,37,107,6,2,7,5,6,3,,,,,3,0,Completed,1.364,3,1.36,3.1,1.3,2.7,1.333,3,,
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Delgado R.,Grosjean S.,158,9,6,4,6,7,4,6,7,6,6,4,3,2,Completed,6.5,1.1,5,1.16,3.8,1.15,6,1.1,,
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Robredo T.,119,17,6,3,6,4,6,2,,,,,3,0,Completed,4,1.222,3.85,1.25,3.3,1.2,4,1.2,,
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Melzer J.,Baker B.,81,472,6,3,6,3,5,7,6,3,,,3,1,Completed,1.364,3,1.38,3,1.35,2.5,1.4,2.75,,
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Fish M.,Johansson J.,26,194,6,3,6,2,6,4,,,,,3,0,Completed,1.1,6.5,1.08,7.25,1.1,4.5,1.08,7,,
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Sanguinetti D.,Ramirez-Hidalgo R.,86,70,4,6,6,0,3,6,6,1,6,1,3,2,Completed,1.571,2.25,1.57,2.3,1.55,2,1.533,2.375,,
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Carlsen K.,Morrison J.,72,180,6,2,3,6,6,3,6,4,,,3,1,Completed,2.375,1.533,2.4,1.55,2.1,1.5,2.37,1.53,,
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Clement A.,Vahaly B.,32,78,6,7,7,6,6,3,6,4,,,3,1,Completed,1.364,3,1.36,3.1,1.3,2.7,1.364,2.875,,
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Carraz G.,Rusedski G.,100,90,6,4,4,6,6,2,5,7,6,4,3,2,Completed,4,1.222,4,1.23,3.8,1.15,3.5,1.25,,
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Martin T.,Yim R.,93,802,6,1,7,6,6,2,,,,,3,0,Completed,1.05,8.5,1.02,11,1.05,5,1.06,7,,
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Mirnyi M.,38,18,7,6,2,6,6,2,7,6,,,3,1,Completed,3.5,1.286,3.75,1.26,3,1.25,4,1.2,,
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Behrend T.,121,79,5,7,6,3,6,2,6,3,,,3,1,Completed,1.72,2,1.55,2.35,1.6,1.9,1.66,2.1,,
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Koubek S.,Galimberti G.,68,127,5,7,6,2,6,2,7,6,,,3,1,Completed,1.444,2.625,1.45,2.7,1.45,2.2,1.444,2.625,,
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Ferreira W.,Miranda I.,23,115,6,4,6,3,6,1,,,,,3,0,Completed,1.125,5.5,1.16,5,1.1,4.5,1.143,5,,
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Ginepri R.,Ferrer D.,40,59,6,2,6,3,6,3,,,,,3,0,Completed,1.167,4.5,1.14,5.25,1.2,3.3,1.167,4.5
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Ulihrach B.,Abel M.,188,251,4,6,6,4,6,3,6,1,,,3,1,Completed,2,1.727,2.05,1.75,2,1.55,2,1.727
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Vinciguerra A.,Kendrick R.,92,120,7,6,6,7,7,5,1,6,6,1,3,2,Completed,1.833,1.833,2.1,1.72,2,1.55,1.909,1.8
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Lee H.T.,Voltchkov V.,69,66,6,3,6,4,7,6,,,,,3,0,Completed,1.533,2.375,1.45,2.7,1.3,2.7,1.571,2.25
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Bjorkman J.,Volandri F.,44,47,6,1,6,4,6,0,,,,,3,0,Completed,1.4,2.75,1.43,2.75,1.35,2.5,1.364,2.875
51,New York,US Open,25/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Verkerk M.,Bogomolov Jr. A.,16,117,7,6,4,6,3,6,7,6,1,0,2,2,Retired,1.533,2.375,1.5,2.55,1.4,2.3,1.444,2.625
51,New York,US Open,26/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Coria G.,Puerta M.,5,91,6,4,6,3,6,1,,,,,3,0,Completed,1.02,11,1.02,11,1.03,5.5,1.04,9
51,New York,US Open,26/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Dent T.,Soderling R.,73,99,7,6,6,3,3,6,6,4,,,3,1,Completed,2,1.727,2.2,1.65,1.75,1.75,2,1.727
51,New York,US Open,26/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Hewitt L.,Hanescu V.,6,84,6,3,6,2,6,2,,,,,3,0,Completed,1.083,7,1.09,7,1.1,4.5,1.05,8
51,New York,US Open,26/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Schuettler R.,Arthurs W.,8,118,4,6,6,3,6,2,6,4,,,3,1,Completed,1.167,4.5,1.14,5.5,1.15,3.8,1.143,5
51,New York,US Open,26/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Chela J.I.,Karanusic R.,41,225,6,4,7,6,6,3,,,,,3,0,Completed,,,1.15,5.25,1.15,3.8,1.12,5.5
51,New York,US Open,26/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Srichaphan P.,Saulnier C.,11,101,2,6,6,2,6,3,7,6,,,3,1,Completed,1.143,5,1.13,5.65,1.15,3.8,1.167,4.5
51,New York,US Open,26/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Hrbaty D.,Gimelstob J.,53,82,6,3,6,4,6,2,,,,,3,0,Completed,1.444,2.625,1.4,2.9,1.4,2.3,1.4,2.75
51,New York,US Open,26/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Kafelnikov Y.,Vliegen K.,28,131,3,6,7,6,6,2,6,2,,,3,1,Completed,,,1.2,4.35,1.2,3.3,1.222,3.75
51,New York,US Open,26/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Santoro F.,Benneteau J.,58,160,0,6,7,5,6,2,6,2,,,3,1,Completed,1.444,2.625,1.55,2.4,1.4,2.3,1.533,2.375
51,New York,US Open,26/08/03,Grand Slam,Outdoor,Hard,1st Round,5,Lapentti N.,Beck K.,57,71,4,6,6,3,7,5,3,6,6,4,3,2,Completed,1.533,2.375,1.65,2.2,1.55,2,1.571,2.25
